First Name,Last Name,Full Name,Email,Title,Location,LinkedIn URL,Twitter URL,Instagram URL,Website,Profile URL,Source
Ana,Luna,Ana Luna,,,,https://linkedin.com/in/anatluna,https://twitter.com/anatluna,https://instagram.com/anatluna,https://www.awwwards.com/jury-member/anatluna,https://www.awwwards.com/jury-member/anatluna,awwwards_jury
Clément,Grellier,Clément Grellier,,,,https://linkedin.com/in/clementgrellier,https://twitter.com/clementgrellier,https://instagram.com/clementgrellier,https://www.awwwards.com/jury-member/ClementGrellier,https://www.awwwards.com/jury-member/ClementGrellier,awwwards_jury
matthew,hall,matthew hall,,,,https://linkedin.com/in/matthew-hall-8a077771,https://twitter.com/KomboMatt,,https://www.awwwards.com/jury-member/matthew-hall,https://www.awwwards.com/jury-member/matthew-hall,awwwards_jury
Mario,Sanchez Maselli,Mario Sanchez Maselli,,,,https://linkedin.com/in/mario-sanchez-maselli-21229138/,https://twitter.com/mariosmaselli,https://instagram.com/mariosmaselli,https://www.awwwards.com/jury-member/mariosmaselli,https://www.awwwards.com/jury-member/mariosmaselli,awwwards_jury
Joe,Robinson,Joe Robinson,,,,,https://twitter.com/joelimits,,https://www.awwwards.com/jury-member/JoeRobinson,https://www.awwwards.com/jury-member/JoeRobinson,awwwards_jury
Chris,Whitsett,Chris Whitsett,,,,https://linkedin.com/in/chris-whitsett-9140824,https://twitter.com/chriswhitsett,,https://www.awwwards.com/jury-member/chriswhitsett,https://www.awwwards.com/jury-member/chriswhitsett,awwwards_jury
Marie,Benoist,Marie Benoist,,,,https://linkedin.com/in/marie-benoist-737332a7/,https://twitter.com/marie__benoist,,https://www.awwwards.com/jury-member/marie-benoist,https://www.awwwards.com/jury-member/marie-benoist,awwwards_jury
Tiago,Varandas,Tiago Varandas,,,,https://linkedin.com/in/tiagovarandas,https://twitter.com/tiago_varandas,https://instagram.com/studiolittlenicethings,https://www.awwwards.com/jury-member/tiago-varandas,https://www.awwwards.com/jury-member/tiago-varandas,awwwards_jury
Rosie,Manning,Rosie Manning,,,,https://linkedin.com/in/rosiemanning,https://twitter.com/rosieamanning,https://instagram.com/rosieamanning,https://www.awwwards.com/jury-member/Rosie-Manning,https://www.awwwards.com/jury-member/Rosie-Manning,awwwards_jury
Luisa,Ruzzenenti,Luisa Ruzzenenti,,,,https://linkedin.com/in/luisa-ruzzenenti-54648464,https://twitter.com/isipisi23,,https://www.awwwards.com/jury-member/luisa-ruzzenenti,https://www.awwwards.com/jury-member/luisa-ruzzenenti,awwwards_jury
Eric,Huguenin PRO,"Eric Huguenin
                                                                                                                PRO",,,,https://linkedin.com/in/eric-huguenin-31402061,https://twitter.com/ESirop,https://instagram.com/huguenin,https://www.awwwards.com/jury-member/sirop,https://www.awwwards.com/jury-member/sirop,awwwards_jury
Osman,Ajkic,Osman Ajkic,,,,https://linkedin.com/in/osmanajkic/,,,https://www.awwwards.com/jury-member/osman-north2,https://www.awwwards.com/jury-member/osman-north2,awwwards_jury
Tanya,Donska,Tanya Donska,,,,https://linkedin.com/in/donska,,,https://www.awwwards.com/jury-member/tetianadonska,https://www.awwwards.com/jury-member/tetianadonska,awwwards_jury
Rich,Brown PRO,"Rich Brown
                                                                                                                PRO",,,,https://linkedin.com/in/mrrichbrown,,https://instagram.com/mr.richbrown,https://www.awwwards.com/jury-member/richbrown,https://www.awwwards.com/jury-member/richbrown,awwwards_jury
Jean-Baptiste,Giffard,Jean-Baptiste Giffard,,,,https://linkedin.com/in/jean-baptiste-giffard,https://twitter.com/JayMasterBee,https://instagram.com/instajibe,https://www.awwwards.com/jury-member/jean-baptiste-giffard,https://www.awwwards.com/jury-member/jean-baptiste-giffard,awwwards_jury
Viacheslav,Olianishyn,Viacheslav Olianishyn,,,,https://linkedin.com/in/olianishyn,https://twitter.com/olianishyn,https://instagram.com/olianishyn,https://www.awwwards.com/jury-member/Olianishyn,https://www.awwwards.com/jury-member/Olianishyn,awwwards_jury
Peter,Coolen PRO,"Peter Coolen
                                                                                                                PRO",,,,https://linkedin.com/in/peter-coolen,,,https://www.awwwards.com/jury-member/Peter_Coolen,https://www.awwwards.com/jury-member/Peter_Coolen,awwwards_jury
Daniele,Buffa,Daniele Buffa,,,,https://linkedin.com/in/danielebuffa07/,https://twitter.com/DanieleBuffa,https://instagram.com/designisfunny,https://www.awwwards.com/jury-member/danielebuffa,https://www.awwwards.com/jury-member/danielebuffa,awwwards_jury
Cédric,Pereira,Cédric Pereira,,,,https://linkedin.com/in/pereiracedric,https://twitter.com/cedpra,,https://www.awwwards.com/jury-member/cedricpereira,https://www.awwwards.com/jury-member/cedricpereira,awwwards_jury
Micke,Gomes,Micke Gomes,,,,https://linkedin.com/in/mickegomes/,https://twitter.com/filsdepub_,,https://www.awwwards.com/jury-member/micke.gomes,https://www.awwwards.com/jury-member/micke.gomes,awwwards_jury
Zaplava,Dmitry,Zaplava Dmitry,,,,,https://twitter.com/zaplava,https://instagram.com/helloadvanced,https://www.awwwards.com/jury-member/dzaplava,https://www.awwwards.com/jury-member/dzaplava,awwwards_jury
Duarte,Pires,Duarte Pires,,,,https://linkedin.com/in/duarte-pires-47a30914,https://twitter.com/duallstudio,,https://www.awwwards.com/jury-member/Duarte,https://www.awwwards.com/jury-member/Duarte,awwwards_jury
Samuel,Scalzo,Samuel Scalzo,,,,https://linkedin.com/in/samuelscalzo,https://twitter.com/scalzodesign,,https://www.awwwards.com/jury-member/scalzodesign,https://www.awwwards.com/jury-member/scalzodesign,awwwards_jury
Stijn,de Jong,Stijn de Jong,,,,https://linkedin.com/in/dejongstijn/,https://twitter.com/dejongstijn,,https://www.awwwards.com/jury-member/stijn-de-jong,https://www.awwwards.com/jury-member/stijn-de-jong,awwwards_jury
Vitaly,Afanasiev,Vitaly Afanasiev,,,,https://linkedin.com/in/vitaly-afanasiev/,https://twitter.com/villyfok,,https://www.awwwards.com/jury-member/villyfok,https://www.awwwards.com/jury-member/villyfok,awwwards_jury
Mark,Eder,Mark Eder,,,,https://linkedin.com/in/markeder/,,https://instagram.com/m_______________________e,https://www.awwwards.com/jury-member/mark-eder,https://www.awwwards.com/jury-member/mark-eder,awwwards_jury
Giorgio,Finulli,Giorgio Finulli,,,,https://linkedin.com/in/fnool/,https://twitter.com/gfnool,,https://www.awwwards.com/jury-member/fnool,https://www.awwwards.com/jury-member/fnool,awwwards_jury
Jason,Soultan,Jason Soultan,,,,https://linkedin.com/in/jasonsoultan,,,https://www.awwwards.com/jury-member/jasonsoultan,https://www.awwwards.com/jury-member/jasonsoultan,awwwards_jury
Sissy,Lokoviti,Sissy Lokoviti,,,,https://linkedin.com/in/lokoexe,,https://instagram.com/lokoexe,https://www.awwwards.com/jury-member/lokoexe,https://www.awwwards.com/jury-member/lokoexe,awwwards_jury
Dmitry,Tsozik,Dmitry Tsozik,,,,https://linkedin.com/in/tsozik,https://twitter.com/tsozik,,https://www.awwwards.com/jury-member/Dmitry.Tsozik,https://www.awwwards.com/jury-member/Dmitry.Tsozik,awwwards_jury
Noé,Melon,Noé Melon,,,,https://linkedin.com/in/noemelon,http://www.castoretpollux.com/,,https://www.awwwards.com/jury-member/noemelon,https://www.awwwards.com/jury-member/noemelon,awwwards_jury
Margherita,Silvestri,Margherita Silvestri,,,,https://linkedin.com/in/margoosilver/,https://twitter.com/margoosilver,https://instagram.com/margheritaesmeraldavillalobos,https://www.awwwards.com/jury-member/MargheritaSilvestri,https://www.awwwards.com/jury-member/MargheritaSilvestri,awwwards_jury
Kateryna,Krasnychuk,Kateryna Krasnychuk,,,,https://linkedin.com/in/kateryna-burlutska-bb114b10b/,,https://instagram.com/kate.buke,https://www.awwwards.com/jury-member/kate-buke,https://www.awwwards.com/jury-member/kate-buke,awwwards_jury
Teodora,Stojković,Teodora Stojković,,,,https://linkedin.com/in/teodora-stojkovic-822519a3,,,https://www.awwwards.com/jury-member/teodora-stojkovic,https://www.awwwards.com/jury-member/teodora-stojkovic,awwwards_jury
Valencia,,Valencia,,,,https://linkedin.com/in/vlcdsg,,https://instagram.com/vlcdsg,https://www.awwwards.com/jury-member/vlcdsg,https://www.awwwards.com/jury-member/vlcdsg,awwwards_jury
Andre,Inacio,Andre Inacio,,,,https://linkedin.com/in/andre-inacio-digital-designer/,,https://instagram.com/designdealer_,https://www.awwwards.com/jury-member/andre-inacio-digital-art-director-ui-ux,https://www.awwwards.com/jury-member/andre-inacio-digital-art-director-ui-ux,awwwards_jury
ryan,michlitsch,ryan michlitsch,,,,https://linkedin.com/in/ryan-michlitsch-2323907/,,,https://www.awwwards.com/jury-member/ryanmichlitsch,https://www.awwwards.com/jury-member/ryanmichlitsch,awwwards_jury
Gabrielė,Jurevičiūtė,Gabrielė Jurevičiūtė,,,,https://linkedin.com/in/gabrielejureviciute/,,https://instagram.com/jurewww,https://www.awwwards.com/jury-member/gabrielejureviciute,https://www.awwwards.com/jury-member/gabrielejureviciute,awwwards_jury
Kacper,Chlebowicz,Kacper Chlebowicz,,,,https://linkedin.com/in/kacperchlebowicz,https://twitter.com/k_chlebowicz,https://instagram.com/madebykch,https://www.awwwards.com/jury-member/Kacper.Chlebowicz,https://www.awwwards.com/jury-member/Kacper.Chlebowicz,awwwards_jury
Shirley,Wu,Shirley Wu,,,,,https://twitter.com/sxywu,https://instagram.com/sxywu,https://www.awwwards.com/jury-member/shirley-wu,https://www.awwwards.com/jury-member/shirley-wu,awwwards_jury
Enjoythis,,Enjoythis,,,,,https://twitter.com/enjoythis,,https://www.awwwards.com/jury-member/enjoythis,https://www.awwwards.com/jury-member/enjoythis,awwwards_jury
Quentin,Hocdé,Quentin Hocdé,,,,https://linkedin.com/in/quentinhocde,https://twitter.com/quentinhocde,https://instagram.com/quentin_internet,https://www.awwwards.com/jury-member/quentinhocde,https://www.awwwards.com/jury-member/quentinhocde,awwwards_jury
Ira,Gritsay,Ira Gritsay,,,,https://linkedin.com/in/irinagritsay,,https://instagram.com/gritsay.design,https://www.awwwards.com/jury-member/ira_gritsay,https://www.awwwards.com/jury-member/ira_gritsay,awwwards_jury
Platoon,,Platoon,,,,,https://twitter.com/platoonstudio,https://instagram.com/platoonstudio,https://www.awwwards.com/jury-member/platoon,https://www.awwwards.com/jury-member/platoon,awwwards_jury
Wences,Sanz-Alonso,Wences Sanz-Alonso,,,,https://linkedin.com/in/wenceslaosanz,https://twitter.com/stereochromo,https://instagram.com/stereochromo,https://www.awwwards.com/jury-member/wences,https://www.awwwards.com/jury-member/wences,awwwards_jury
Joel,Maynard,Joel Maynard,,,,https://linkedin.com/in/joel-maynard-92777670/,https://twitter.com/jmynrd_,https://instagram.com/_mynrd,https://www.awwwards.com/jury-member/mynrd,https://www.awwwards.com/jury-member/mynrd,awwwards_jury
Jose,Rago,Jose Rago,,,,https://linkedin.com/in/jose-francisco-rago/,https://twitter.com/ragojose,https://instagram.com/ragojose,https://www.awwwards.com/jury-member/RAGOJOSE,https://www.awwwards.com/jury-member/RAGOJOSE,awwwards_jury
Lukas,Majzlan,Lukas Majzlan,,,,https://linkedin.com/in/lukasmajzlan,https://twitter.com/lukasmajzlan,https://instagram.com/luqamjzln,https://www.awwwards.com/jury-member/lukasmajzlan,https://www.awwwards.com/jury-member/lukasmajzlan,awwwards_jury
Raisa,Cuevas,Raisa Cuevas,,,,https://linkedin.com/in/raisacuevas,https://twitter.com/raisaveuc,https://instagram.com/raisaveuc,https://www.awwwards.com/jury-member/raisa-cuevas,https://www.awwwards.com/jury-member/raisa-cuevas,awwwards_jury
Diego,Quintana,Diego Quintana,,,,https://linkedin.com/in/diegoquintanaCL,,https://instagram.com/diegoquintana,https://www.awwwards.com/jury-member/diegoquintana,https://www.awwwards.com/jury-member/diegoquintana,awwwards_jury
Andrew,Leguay,Andrew Leguay,,,,,https://twitter.com/AndrewLeguay,,https://www.awwwards.com/jury-member/andrewleguay,https://www.awwwards.com/jury-member/andrewleguay,awwwards_jury
federica,bonfanti,federica bonfanti,,,,https://linkedin.com/in/federicabonfanti,,https://instagram.com/fediphedee,https://www.awwwards.com/jury-member/phedee,https://www.awwwards.com/jury-member/phedee,awwwards_jury
José,Gasparian,José Gasparian,,,,https://linkedin.com/in/josegasparian,https://twitter.com/josegasparian,https://instagram.com/josegasparian,https://www.awwwards.com/jury-member/gasparian,https://www.awwwards.com/jury-member/gasparian,awwwards_jury
Norman,Dubois,Norman Dubois,,,,https://linkedin.com/in/norman-dubois-5b8a92128/,https://twitter.com/dubois_norman,https://instagram.com/normandubois.design,https://www.awwwards.com/jury-member/dubois_norman,https://www.awwwards.com/jury-member/dubois_norman,awwwards_jury
Ale,Lazos,Ale Lazos,,,,https://linkedin.com/in/alejandrolazos/,https://twitter.com/alelazos,https://instagram.com/alelazos,https://www.awwwards.com/jury-member/AleLazos,https://www.awwwards.com/jury-member/AleLazos,awwwards_jury
Elisabetta,Balconi,Elisabetta Balconi,,,,https://linkedin.com/in/elisabettabalconi/,https://twitter.com/elibalconi,https://instagram.com/minor__black,https://www.awwwards.com/jury-member/elibalconi,https://www.awwwards.com/jury-member/elibalconi,awwwards_jury
Stephanie,Miller,Stephanie Miller,,,,https://linkedin.com/in/stephaniemillernyc/,https://twitter.com/a_projectstudio,https://instagram.com/aprojectstudio,https://www.awwwards.com/jury-member/stephaniemiller,https://www.awwwards.com/jury-member/stephaniemiller,awwwards_jury
Arno,Di Nunzio,Arno Di Nunzio,,,,,https://twitter.com/aqro,https://instagram.com/aqro,https://www.awwwards.com/jury-member/aqro,https://www.awwwards.com/jury-member/aqro,awwwards_jury
Theo,Plawinski,Theo Plawinski,,,,https://linkedin.com/in/theoplawinski,,https://instagram.com/theoplawinski,https://www.awwwards.com/jury-member/theoplawinski,https://www.awwwards.com/jury-member/theoplawinski,awwwards_jury
Tore,S. Bentsen PRO,"Tore S. Bentsen
                                                                                                                PRO",,,,https://linkedin.com/in/torebentsen,https://twitter.com/ToreBentsen,,https://www.awwwards.com/jury-member/torebentsen,https://www.awwwards.com/jury-member/torebentsen,awwwards_jury
Vadim,Tyurin,Vadim Tyurin,,,,,https://twitter.com/vadim_tyurin,,https://www.awwwards.com/jury-member/vadimtyurin,https://www.awwwards.com/jury-member/vadimtyurin,awwwards_jury
Davide,Lanfranchi,Davide Lanfranchi,,,,https://linkedin.com/in/davide-lanfranchi/,https://twitter.com/davidelanfr,,https://www.awwwards.com/jury-member/davidelanfranchi,https://www.awwwards.com/jury-member/davidelanfranchi,awwwards_jury
Mauricio,Tonon,Mauricio Tonon,,,,https://linkedin.com/in/mauricio-tonon-05a93268/,https://twitter.com/PachecoTonon,,https://www.awwwards.com/jury-member/MauricioTonon,https://www.awwwards.com/jury-member/MauricioTonon,awwwards_jury
Nao,Sato,Nao Sato,,,,https://linkedin.com/in/nao-sato-6256125/,https://twitter.com/satoone2,https://instagram.com/satoone,https://www.awwwards.com/jury-member/satoone,https://www.awwwards.com/jury-member/satoone,awwwards_jury
Francesco,Zagami,Francesco Zagami,,,,https://linkedin.com/in/francesco-zagami-39878025/,,,https://www.awwwards.com/jury-member/francesco-zagami,https://www.awwwards.com/jury-member/francesco-zagami,awwwards_jury
Wesley,van 't Hart,Wesley van 't Hart,,,,,,,https://www.awwwards.com/jury-member/wesleyvanthart,https://www.awwwards.com/jury-member/wesleyvanthart,awwwards_jury
Max,Niblock,Max Niblock,,,,https://linkedin.com/in/maxniblock/,https://twitter.com/max_niblock,https://instagram.com/maxniblock,https://www.awwwards.com/jury-member/MaxNiblock,https://www.awwwards.com/jury-member/MaxNiblock,awwwards_jury
Kamil,Czujowski,Kamil Czujowski,,,,https://linkedin.com/in/kamilczujowski,https://twitter.com/io_kamil,,https://www.awwwards.com/jury-member/kamilczujowski,https://www.awwwards.com/jury-member/kamilczujowski,awwwards_jury
Gautier,de Richoufftz,Gautier de Richoufftz,,,,,https://twitter.com/derichoufftz,,https://www.awwwards.com/jury-member/gautier-de-richoufftz,https://www.awwwards.com/jury-member/gautier-de-richoufftz,awwwards_jury
SALT,AND PEPPER PRO,"SALT AND PEPPER
                                                                                                                PRO",,,,,https://twitter.com/snp_agency,https://instagram.com/snp.agency,https://www.awwwards.com/jury-member/snp,https://www.awwwards.com/jury-member/snp,awwwards_jury
Stefan,Vitasovic PRO,"Stefan Vitasovic
                                                                                                                PRO",,,,https://linkedin.com/in/stefanvitasovic,https://twitter.com/StefanVitasovic,,https://www.awwwards.com/jury-member/stefanvitasovic,https://www.awwwards.com/jury-member/stefanvitasovic,awwwards_jury
Vlad,Taran,Vlad Taran,,,,https://linkedin.com/in/vladyslav-taran-a7425a48,,,https://www.awwwards.com/jury-member/vladtaran,https://www.awwwards.com/jury-member/vladtaran,awwwards_jury
Dries,Van haver,Dries Van haver,,,,https://linkedin.com/in/driesvanhaver,https://twitter.com/driesvanhaver,https://instagram.com/driesvanhaver,https://www.awwwards.com/jury-member/driesvanhaver,https://www.awwwards.com/jury-member/driesvanhaver,awwwards_jury
Guillermo,Vazquez,Guillermo Vazquez,,,,https://linkedin.com/in/vazquezguillermo,https://twitter.com/vazquezguille,https://instagram.com/guillevaz,https://www.awwwards.com/jury-member/guillevaz,https://www.awwwards.com/jury-member/guillevaz,awwwards_jury
Rogue,Studio PRO,"Rogue Studio
                                                                                                                PRO",,,,,https://twitter.com/studio_rogue,https://instagram.com/rogue.worldwide,https://www.awwwards.com/jury-member/RogueStudio,https://www.awwwards.com/jury-member/RogueStudio,awwwards_jury
Rogier,de Boevé,Rogier de Boevé,,,,,https://twitter.com/rogierdeboeve,https://instagram.com/rdboeve,https://www.awwwards.com/jury-member/rogierdeboeve,https://www.awwwards.com/jury-member/rogierdeboeve,awwwards_jury
Guillaume,Beaulieu,Guillaume Beaulieu,,,,https://linkedin.com/in/ggggb,https://twitter.com/g_beaulieu,https://instagram.com/gggg_b,https://www.awwwards.com/jury-member/gggg_b,https://www.awwwards.com/jury-member/gggg_b,awwwards_jury
Shelby,Kay,Shelby Kay,,,,https://linkedin.com/in/shelbykayt/,https://twitter.com/ShelbyKayT,,https://www.awwwards.com/jury-member/shelbykay,https://www.awwwards.com/jury-member/shelbykay,awwwards_jury
Jonatas,Santos,Jonatas Santos,,,,https://linkedin.com/in/hi-john,https://twitter.com/johnnydekkers,,https://www.awwwards.com/jury-member/JohnnyDekkers,https://www.awwwards.com/jury-member/JohnnyDekkers,awwwards_jury
Ally,Behr,Ally Behr,,,,https://linkedin.com/in/allybehr/,,,https://www.awwwards.com/jury-member/allybehr,https://www.awwwards.com/jury-member/allybehr,awwwards_jury
Corentin,Magnetti,Corentin Magnetti,,,,https://linkedin.com/in/corentin-magnetti-368b72a8/,https://twitter.com/Cocomagnetto,https://instagram.com/cocomagnetto,https://www.awwwards.com/jury-member/corentin-magnetti,https://www.awwwards.com/jury-member/corentin-magnetti,awwwards_jury
Kieran,,Kieran,,,,,https://twitter.com/kieranbaybutt,https://instagram.com/kieranbaybutt_,https://www.awwwards.com/jury-member/kieran-baybutt,https://www.awwwards.com/jury-member/kieran-baybutt,awwwards_jury
Angine,Pramzian,Angine Pramzian,,,,https://linkedin.com/in/pramzian,https://twitter.com/pramzian,https://instagram.com/pramzian,https://www.awwwards.com/jury-member/pramzian,https://www.awwwards.com/jury-member/pramzian,awwwards_jury
Anton,Pecheritsa,Anton Pecheritsa,,,,https://linkedin.com/in/pecherits4/,https://twitter.com/pecherits4,https://instagram.com/uxdesigner.im,https://www.awwwards.com/jury-member/pecherits4,https://www.awwwards.com/jury-member/pecherits4,awwwards_jury
Mees,Verberne PRO,"Mees Verberne
                                                                                                                PRO",,,,https://linkedin.com/in/mees-verberne-288b1ab8/,,https://instagram.com/meesverberne.nl,https://www.awwwards.com/jury-member/meesverberne,https://www.awwwards.com/jury-member/meesverberne,awwwards_jury
Max,Rimbert,Max Rimbert,,,,https://linkedin.com/in/maxime-rimbert-306a5973/,https://twitter.com/mxmrmbrt,,https://www.awwwards.com/jury-member/maxrimbert,https://www.awwwards.com/jury-member/maxrimbert,awwwards_jury
Wouter,Versluijs,Wouter Versluijs,,,,https://linkedin.com/in/wouterversluijs,,,https://www.awwwards.com/jury-member/wversluijs,https://www.awwwards.com/jury-member/wversluijs,awwwards_jury
crescimone,,crescimone,,,,,,https://instagram.com/_cresci,https://www.awwwards.com/jury-member/crescimone,https://www.awwwards.com/jury-member/crescimone,awwwards_jury
Artemii,Lebedev PRO,"Artemii Lebedev
                                                                                                                PRO",,,,https://linkedin.com/in/art-lebedev-design,https://twitter.com/ArtemiuLebedev,https://instagram.com/artlebedev.ui,https://www.awwwards.com/jury-member/artemii-lebedev,https://www.awwwards.com/jury-member/artemii-lebedev,awwwards_jury
Pilipda,Samattanawin,Pilipda Samattanawin,,,,https://linkedin.com/in/pilipda,,https://instagram.com/popfizs,https://www.awwwards.com/jury-member/popfizs,https://www.awwwards.com/jury-member/popfizs,awwwards_jury
Fabio,Merlin,Fabio Merlin,,,,https://linkedin.com/in/fabiomerlin,https://twitter.com/fabiomerlin,,https://www.awwwards.com/jury-member/fabiomerlin,https://www.awwwards.com/jury-member/fabiomerlin,awwwards_jury
Andrew,Dopilko,Andrew Dopilko,,,,https://linkedin.com/in/andrew-dopilko-6a436278/,,,https://www.awwwards.com/jury-member/andrew-dopilko,https://www.awwwards.com/jury-member/andrew-dopilko,awwwards_jury
Romain,Prache,Romain Prache,,,,https://linkedin.com/in/romainprache/,https://twitter.com/RomainPrache,,https://www.awwwards.com/jury-member/romain-prache,https://www.awwwards.com/jury-member/romain-prache,awwwards_jury
Guillaume,Colombel PRO,"Guillaume Colombel
                                                                                                                PRO",,,,https://linkedin.com/in/guillaumecolombel,https://twitter.com/guicolombel,https://instagram.com/guicolombel,https://www.awwwards.com/jury-member/guillaumecolombel,https://www.awwwards.com/jury-member/guillaumecolombel,awwwards_jury
Julien,Sister,Julien Sister,,,,https://linkedin.com/in/juliensister/,,https://instagram.com/sanrita.atelier,https://www.awwwards.com/jury-member/sistart,https://www.awwwards.com/jury-member/sistart,awwwards_jury
milo,,milo,,,,https://linkedin.com/in/angelamilosevic,,https://instagram.com/angelamilosevic,https://www.awwwards.com/jury-member/angelamilosevic,https://www.awwwards.com/jury-member/angelamilosevic,awwwards_jury
Wack,,Wack,,,,,,https://instagram.com/wack.agency,https://www.awwwards.com/jury-member/wackagency,https://www.awwwards.com/jury-member/wackagency,awwwards_jury
Francesco,Michelini PRO,"Francesco Michelini
                                                                                                                PRO",,,,,https://twitter.com/fra_michelini,https://instagram.com/fra_michelini,https://www.awwwards.com/jury-member/francescomichelini,https://www.awwwards.com/jury-member/francescomichelini,awwwards_jury
Brice,Martinez,Brice Martinez,,,,https://linkedin.com/in/martinezbrice,https://twitter.com/MartinezBrice,,https://www.awwwards.com/jury-member/BriceMartinez,https://www.awwwards.com/jury-member/BriceMartinez,awwwards_jury
Eva,Sánchez Clemente,Eva Sánchez Clemente,,,,https://linkedin.com/in/eva-sanchez-clemente/,,https://instagram.com/evasanchezclemente,https://www.awwwards.com/jury-member/eva.sanchez.clemente,https://www.awwwards.com/jury-member/eva.sanchez.clemente,awwwards_jury
Elena,Bobina,Elena Bobina,,,,,,https://instagram.com/robinbobina.ru,https://www.awwwards.com/jury-member/robinbobina,https://www.awwwards.com/jury-member/robinbobina,awwwards_jury
Qaisar,A. PRO,"Qaisar A.
                                                                                                                PRO",,,,https://linkedin.com/in/qahmad10,,,https://www.awwwards.com/jury-member/qaisar,https://www.awwwards.com/jury-member/qaisar,awwwards_jury
Isabel,Moranta PRO,"Isabel Moranta
                                                                                                                PRO",,,,https://linkedin.com/in/isabel-moranta/,https://twitter.com/MorantaIsabel,https://instagram.com/isabelmoranta,https://www.awwwards.com/jury-member/isabelmoranta,https://www.awwwards.com/jury-member/isabelmoranta,awwwards_jury
Lou,Lentz,Lou Lentz,,,,https://linkedin.com/in/loudsnt,,https://instagram.com/loudsnt_,https://www.awwwards.com/jury-member/loudsnt,https://www.awwwards.com/jury-member/loudsnt,awwwards_jury
Stella,Grotti,Stella Grotti,,,,https://linkedin.com/in/stella-grotti-72401a137/,,,https://www.awwwards.com/jury-member/ste_grt,https://www.awwwards.com/jury-member/ste_grt,awwwards_jury
Louis,Saville,Louis Saville,,,,,https://twitter.com/louis_saville,https://instagram.com/l_svl,https://www.awwwards.com/jury-member/Louissvl,https://www.awwwards.com/jury-member/Louissvl,awwwards_jury
Chungi,Yoo,Chungi Yoo,,,,https://linkedin.com/in/chung-yun-yoo-70616ab8/,,https://instagram.com/chungiyoo,https://www.awwwards.com/jury-member/chungiyoo,https://www.awwwards.com/jury-member/chungiyoo,awwwards_jury
Tiffanie,Mazellier,Tiffanie Mazellier,,,,https://linkedin.com/in/tiffaniemazellier,https://twitter.com/t_mazellier,https://instagram.com/tiffaniemazellier,https://www.awwwards.com/jury-member/tiffaniemazellier,https://www.awwwards.com/jury-member/tiffaniemazellier,awwwards_jury
Margot,Chanon,Margot Chanon,,,,https://linkedin.com/in/margot-chanon/,,,https://www.awwwards.com/jury-member/margotchanon,https://www.awwwards.com/jury-member/margotchanon,awwwards_jury
Nkenna,Amadi,Nkenna Amadi,,,,,https://twitter.com/theNkennaAmadi,https://instagram.com/thenkennaamadi,https://www.awwwards.com/jury-member/nkenna-amadi,https://www.awwwards.com/jury-member/nkenna-amadi,awwwards_jury
Filip,Arneric,Filip Arneric,,,,https://linkedin.com/in/filiparneric,,,https://www.awwwards.com/jury-member/filiparneric,https://www.awwwards.com/jury-member/filiparneric,awwwards_jury
Samuel,Day,Samuel Day,,,,https://linkedin.com/in/iamsamday/,,https://instagram.com/samuelday.de,https://www.awwwards.com/jury-member/samuel-day,https://www.awwwards.com/jury-member/samuel-day,awwwards_jury
Azar,Nemanli,Azar Nemanli,,,,https://linkedin.com/in/nemanli,,,https://www.awwwards.com/jury-member/nemanli,https://www.awwwards.com/jury-member/nemanli,awwwards_jury
Matt,Jablonski,Matt Jablonski,,,,,,https://instagram.com/matjablonski,https://www.awwwards.com/jury-member/mattjablonski,https://www.awwwards.com/jury-member/mattjablonski,awwwards_jury
Norman,Gabriel,Norman Gabriel,,,,https://linkedin.com/in/gnrm/,https://twitter.com/gnrmse,https://instagram.com/gnrm.se,https://www.awwwards.com/jury-member/gnrm.se,https://www.awwwards.com/jury-member/gnrm.se,awwwards_jury
Nobuaki,Arikata,Nobuaki Arikata,,,,https://linkedin.com/in/arikata/,https://twitter.com/_arikata,,https://www.awwwards.com/jury-member/nobuaki_arikata,https://www.awwwards.com/jury-member/nobuaki_arikata,awwwards_jury
Aleksandr,Yaremenko,Aleksandr Yaremenko,,,,https://linkedin.com/in/alexandr-yaremenko/,,https://instagram.com/alexsandr_yaremenko,https://www.awwwards.com/jury-member/yaremenko.design,https://www.awwwards.com/jury-member/yaremenko.design,awwwards_jury
Alina,Fedorchenko,Alina Fedorchenko,,,,https://linkedin.com/in/alina-fedorchenko-97898b194/,,https://instagram.com/alifedorchenko,https://www.awwwards.com/jury-member/a.fedorchenko,https://www.awwwards.com/jury-member/a.fedorchenko,awwwards_jury
Alice,K,Alice K,,,,https://linkedin.com/in/alice-kau/,,https://instagram.com/webdesign.uiux,https://www.awwwards.com/jury-member/webdesign.uiux,https://www.awwwards.com/jury-member/webdesign.uiux,awwwards_jury
Juan,F. Sanchez,Juan F. Sanchez,,,,,https://twitter.com/baunfire,https://instagram.com/baunfire,https://www.awwwards.com/jury-member/juanbaunfire,https://www.awwwards.com/jury-member/juanbaunfire,awwwards_jury
Célia,Lopez,Célia Lopez,,,,https://linkedin.com/in/c%C3%A9lia-lopez-745aaa72/,https://twitter.com/CliaLpz,https://instagram.com/clia.lpz,https://www.awwwards.com/jury-member/CliaLpz,https://www.awwwards.com/jury-member/CliaLpz,awwwards_jury
